,a,b,total_infections_1,total_infections_2,total_vaccinated_1,total_vaccinated_2,loss_clinical_burden,loss_equity_of_burden,loss_equity_of_vaccination
147,0.19999999999999998,0.7249999999999999,31.781971061639467,1.0000000000000995,445.52150184055694,99.0,13.987107264464207,0.1173182440581382,0.00010320883467351827
148,0.19999999999999998,0.7499999999999999,31.865717914797415,1.0053336853971473,445.44333165169513,98.98747254603568,13.991042002133518,0.11688903402734868,1.4150662335232767e-06
149,0.19999999999999998,0.7749999999999999,43.786224849461234,1.966137231354253,437.37215383320336,97.19358262315578,14.654960370882463,0.0006354191498493256,4.9537392110554634e-06
150,0.22499999999999998,0.1,22.256934066844508,1.000000000000071,465.47824099659755,98.99999999999999,13.88027922902929,0.00016028902216810859,0.09589555678366768
151,0.22499999999999998,0.125,22.256934066844337,1.0000000000000426,465.47824099659755,99.0,13.880279229029275,0.00016028902217363195,0.09589555678366768
152,0.22499999999999998,0.15,22.275574968873002,1.0000000000000426,465.42935807257726,99.0,13.88025245432755,0.00038957211712611906,0.0956609187483699
153,0.22499999999999998,0.175,22.38586800678962,1.0000000000000568,465.141197025107,98.99999999999999,13.880119611020138,0.0017461764834968974,0.09427774572051262
154,0.22499999999999998,0.19999999999999998,22.520721791575113,1.0000000000000568,464.7913189428275,98.99999999999999,13.88001604480974,0.0034048780363584163,0.09259833092557224
155,0.22499999999999998,0.22499999999999998,22.666126402710802,1.000000000000071,464.4170451164232,99.0,13.879975856560883,0.0051933547533234425,0.0908018165588309
156,0.22499999999999998,0.24999999999999997,22.83426465822191,1.0000000000000568,463.9880432188496,99.0,13.880020313733045,0.007261455296113939,0.08874260745047802
157,0.22499999999999998,0.27499999999999997,22.99483437259272,1.000000000000071,463.58207846875166,99.0,13.880152197164504,0.00923646278287113,0.08679397665000788
158,0.22499999999999998,0.29999999999999993,23.198856492797063,1.0000000000000284,463.07140231132365,99.0,13.88044332977879,0.011745934861396162,0.0843427310943532
159,0.22499999999999998,0.32499999999999996,23.403717329391384,1.0000000000000142,462.5643038749683,99.0,13.880871908756811,0.014265723151510173,0.08190865859984764
160,0.22499999999999998,0.35,23.619814326652318,1.0000000000000142,462.0354183576987,99.0,13.88146862167389,0.0169237162178196,0.07937000811695372
161,0.22499999999999998,0.37499999999999994,23.87190182677722,1.0000000000000284,461.42607863992316,99.0,13.88234784970496,0.020024392469352004,0.07644517747163082
162,0.22499999999999998,0.3999999999999999,24.147545358782224,1.0000000000000568,460.76895788311805,99.0,13.88352902875995,0.023414807913005986,0.07329099783896531
163,0.22499999999999998,0.42499999999999993,24.477585195113306,1.0000000000000568,459.9943686928585,99.0,13.885236338128081,0.027474297899878264,0.06957296972572014
